id,title,year,web_url,venue,track,abstract,has_claim,has_claim_e,has_claim_w,introduces_dataset,introduces_dataset_e,introduces_dataset_w,claim_related_to_e,claim_related_to_w,has_typ_justification_e,has_typ_justification_w,justification_e,justification_w,iso_codes_e,iso_codes_w,iso_codes,isos_wals,n_langs,mpd,mpd_missing,mpd_low_cov,gb_complete_cov,gb_incomplete_cov,gb_coverage,gb_missing
N19-1153,Improving Lemmatization of Non-Standard Languages with Joint Learning,2019-01-01,https://aclanthology.org/N19-1153/,naacl,,"Lemmatization of standard languages is concerned with (i) abstracting over morphological differences and (ii) resolving token-lemma ambiguities of inflected words in order to map them to a dictionary headword. In the present paper we aim to improve lemmatization performance on a set of non-standard historical languages in which the difficulty is increased by an additional aspect (iii): spelling variation due to lacking orthographic standards. We approach lemmatization as a string-transduction task with an Encoder-Decoder architecture which we enrich with sentence information using a hierarchical sentence encoder. We show significant improvements over the state-of-the-art by fine-tuning the sentence encodings to jointly optimize a bidirectional language model loss. Crucially, our architecture does not require POS or morphological annotations, which are not always available for historical corpora. Additionally, we also test the proposed model on a set of typologically diverse standard languages showing results on par or better than a model without fine-tuned sentence representations and previous state-of-the-art systems. Finally, to encourage future work on processing of non-standard varieties, we release the dataset of non-standard languages underlying the present study, which is based on openly accessible sources.",1,1,1,0,0,0,p,p,0,0,i,n,"ara,bul,ces,cga,cgl,cgr,crm,deu,eng,est,eus,fas,fin,fra,fro,gml,goo,heb,hun,ita,lat,lav,nob,rus,slv,spa,tur,urd","ara,bul,ces,deu,eng,est,eus,fas,fin,fra,fra,heb,hun,ita,lat,lav,nds,nld,nor,rus,slv,slv,spa,tur,urd","ara,bul,ces,cga,crm,deu,dum,eng,est,eus,fas,fin,fra,fro,gml,goo,heb,hun,ita,lat,lav,nob,rus,slv,spa,tur,urd","arb,bul,ces,cga,crm,deu,dum,eng,ekk,eus,pes,fin,fra,fro,gml,slv,heb,hun,ita,lat,lav,nor,rus,slv,spa,tur,urd",26,0.598450197628459,0,3,150,45,0.769230769230769,0
N19-1203,Contextualization of Morphological Inflection,2019-01-01,https://aclanthology.org/N19-1203/,naacl,,"Critical to natural language generation is the production of correctly inflected text. In this paper, we isolate the task of predicting a fully inflected sentence from its partially lemmatized version. Unlike traditional morphological inflection or surface realization, our task input does not provide “gold” tags that specify what morphological features to realize on each lemmatized word; rather, such features must be inferred from sentential context. We develop a neural hybrid graphical model that explicitly reconstructs morphological features before predicting the inflected forms, and compare this to a system that directly predicts the inflected forms without relying on any morphological annotation. We experiment on several typologically diverse languages from the Universal Dependencies treebanks, showing the utility of incorporating linguistically-motivated latent variables into NLP models.",1,1,1,0,0,0,p,p,0,0,n,n,"bul,eng,eus,fin,gla,hin,ita,lat,pol,swe","bul,eng,eus,fin,gle,hin,ita,lat,pol,swe","bul,eng,eus,fin,gla,hin,ita,lat,pol,swe","bul,eng,eus,fin,gla,hin,ita,lat,pol,swe",10,0.571551111111111,0,0,141,54,0.723076923076923,0
2022.acl-long.582,Meta-Learning for Fast Cross-Lingual Adaptation in Dependency Parsing,2022-01-01,https://aclanthology.org/2022.acl-long.582/,acl,,"Meta-learning, or learning to learn, is a technique that can help to overcome resource scarcity in cross-lingual NLP problems, by enabling fast adaptation to new tasks. We apply model-agnostic meta-learning (MAML) to the task of cross-lingual dependency parsing. We train our model on a diverse set of languages to learn a parameter initialization that can adapt quickly to new languages. We find that meta-learning with pre-training can significantly improve upon the performance of language transfer and standard supervised learning baselines for a variety of unseen, typologically diverse, and low-resource languages, in a few-shot learning setup.",1,1,1,0,0,0,p,p,1,0,i,n,"bre,bua,deu,fao,fas,fin,fra,hsb,hun,hye,jpn,kaz,swe,tam,urd,vie","ara,bre,bua,bul,ces,deu,eng,fao,fas,fin,fra,hin,hsb,hun,hye,ita,jpn,kaz,kor,nor,rus,swe,tam,tel,urd,vie","ara,bre,bua,bul,ces,deu,eng,fao,fas,fin,fra,hin,hsb,hun,hye,ita,jpn,kaz,kor,nor,rus,swe,tam,tel,urd,vie","arb,bre,bxm,bul,ces,deu,eng,fao,pes,fin,fra,hin,hsb,hun,hye,ita,jpn,kaz,kor,nor,rus,swe,tam,tel,urd,vie",26,0.641877,0,1,168,27,0.861538461538462,0
2022.sigmorphon-1.19,SIGMORPHON–UniMorph 2022 Shared Task 0: Generalization and Typologically Diverse Morphological Inflection,2022-01-01,https://aclanthology.org/2022.sigmorphon-1.19/,sigmorphon,,"The 2022 SIGMORPHON–UniMorph shared task on large scale morphological inflection generation included a wide range of typologically diverse languages: 33 languages from 11 top-level language families: Arabic (Modern Standard), Assamese, Braj, Chukchi, Eastern Armenian, Evenki, Georgian, Gothic, Gujarati, Hebrew, Hungarian, Itelmen, Karelian, Kazakh, Ket, Khalkha Mongolian, Kholosi, Korean, Lamahalot, Low German, Ludic, Magahi, Middle Low German, Old English, Old High German, Old Norse, Polish, Pomak, Slovak, Turkish, Upper Sorbian, Veps, and Xibe. We emphasize generalization along different dimensions this year by evaluating test items with unseen lemmas and unseen features separately under small and large training conditions. Across the five submitted systems and two baselines, the prediction of inflections with unseen features proved challenging, with average performance decreased substantially from last year. This was true even for languages for which the forms were in principle predictable, which suggests that further work is needed in designing systems that capture the various types of generalization required for the world’s languages.",1,1,1,1,1,1,b,d,1,0,i,n,"ang,ara,asm,bra,ckt,evn,gml,goh,got,guj,heb,hsb,hsb,hsi,hun,hye,itl,kat,kaz,ket,khk,kor,krl,lud,mag,nds,non,pol,poma,slk,slp,tur,vep","ang,ara,asm,bra,ckt,evn,gml,goh,got,guj,heb,hsb,hsb,hsi,hun,hye,itl,kat,kaz,ket,khk,kor,krl,lud,mag,nds,non,pol,poma,slk,slp,tur,vep","ang,ara,asm,bra,ckt,evn,gml,goh,got,guj,heb,hsb,hsb,hsi,hun,hye,itl,kat,kaz,ket,khk,kor,krl,lud,mag,nds,non,pol,poma,slk,slp,tur,vep","ang,arb,asm,bra,ckt,evn,gml,goh,got,guj,heb,hsb,hsb,hsi,hun,hye,itl,kat,kaz,ket,khk,kor,krl,lud,mag,nds,non,pol,poma,slk,slp,tur,vep",32,0.676222631578948,2,10,172,23,0.882051282051282,2
2022.sigmorphon-1.25,Morphology is not just a naive Bayes – UniMelb Submission to SIGMORPHON 2022 ST on Morphological Inflection,2022-01-01,https://aclanthology.org/2022.sigmorphon-1.25/,sigmorphon,,"The paper describes the Flexica team’s submission to the SIGMORPHON 2022 Shared Task 1 Part 1: Typologically Diverse Morphological Inflection. Our team submitted a nonneural system that extracted transformation patterns from alignments between a lemma and inflected forms. For each inflection category, we chose a pattern based on its abstractness score. The system outperformed the non-neural baseline, the extracted patterns covered a substantial part of possible inflections. However, we discovered that such score that does not account for all possible combinations of string segments as well as morphosyntactic features is not sufficient for a certain proportion of inflection cases.",1,1,0,0,0,0,p,p,0,0,n,n,"ang,ara,asm,bra,ckt,evn,gml,goh,got,guj,heb,hsb,hsb,hsi,hun,hye,itl,kat,kaz,ket,khk,kor,krl,lud,mag,nds,non,pol,poma,slk,slp,tur,vep","ang,ara,asm,bra,ckt,evn,gml,goh,got,guj,heb,hsb,hsb,hsi,hun,hye,itl,kat,kaz,ket,khk,kor,krl,lud,mag,nds,non,pol,poma,slk,slp,tur,vep","ang,ara,asm,bra,ckt,evn,gml,goh,got,guj,heb,hsb,hsb,hsi,hun,hye,itl,kat,kaz,ket,khk,kor,krl,lud,mag,nds,non,pol,poma,slk,slp,tur,vep","ang,arb,asm,bra,ckt,evn,gml,goh,got,guj,heb,hsb,hsb,hsi,hun,hye,itl,kat,kaz,ket,khk,kor,krl,lud,mag,nds,non,pol,poma,slk,slp,tur,vep",32,0.676222631578948,2,10,172,23,0.882051282051282,2
D18-1029,On the Relation between Linguistic Typology and (Limitations of) Multilingual Language Modeling,2018-01-01,https://aclanthology.org/D18-1029/,emnlp,,"A key challenge in cross-lingual NLP is developing general language-independent architectures that are equally applicable to any language. However, this ambition is largely hampered by the variation in structural and semantic properties, i.e. the typological profiles of the world’s languages. In this work, we analyse the implications of this variation on the language modeling (LM) task. We present a large-scale study of state-of-the art n-gram based and neural language models on 50 typologically diverse languages covering a wide variety of morphological systems. Operating in the full vocabulary LM setup focused on word-level prediction, we demonstrate that a coarse typology of morphological systems is predictive of absolute LM performance. Moreover, fine-grained typological features such as exponence, flexivity, fusion, and inflectional synthesis are borne out to be responsible for the proliferation of low-frequency phenomena which are organically difficult to model by statistical architectures, or for the meaning ambiguity of character n-grams. Our study strongly suggests that these features have to be taken into consideration during the construction of next-level language-agnostic LM architectures, capable of handling morphologically complex languages such as Tamil or Korean.",1,1,1,0,0,0,p,p,1,1,i,l,,"amh,ara,bul,cat,ces,dan,deu,ell,eng,est,eus,fas,fil,fin,fra,heb,hin,hrv,hun,ind,ita,jav,jpn,kan,kat,khm,kor,lav,lit,mon,msa,mya,nan,nld,nor,pol,por,ron,rus,slk,slv,spa,srp,swe,tam,tha,tur,ukr,vie,zho","amh,ara,bul,cat,ces,dan,deu,ell,eng,est,eus,fas,fil,fin,fra,heb,hin,hrv,hun,ind,ita,jav,jpn,kan,kat,khm,kor,lav,lit,mon,msa,mya,nan,nld,nor,pol,por,ron,rus,slk,slv,spa,srp,swe,tam,tha,tur,ukr,vie,zho","amh,arb,bul,cat,ces,dan,deu,ell,eng,ekk,eus,pes,tgl,fin,fra,heb,hin,hrv,hun,ind,ita,jav,jpn,kan,kat,khm,kor,lav,lit,mon,zsm,mya,nan,nld,nor,pol,por,ron,rus,slk,slv,spa,srp,swe,tam,tha,tur,ukr,vie,cmn",50,0.631831826241135,1,1,178,17,0.912820512820513,1
Q18-1032,Language Modeling for Morphologically Rich Languages: Character-Aware Modeling for Word-Level Prediction,2018-01-01,https://aclanthology.org/Q18-1032/,tacl,,"Neural architectures are prominent in the construction of language models (LMs). However, word-level prediction is typically agnostic of subword-level information (characters and character sequences) and operates over a closed vocabulary, consisting of a limited word set. Indeed, while subword-aware models boost performance across a variety of NLP tasks, previous work did not evaluate the ability of these models to assist next-word prediction in language modeling tasks. Such subword-level informed models should be particularly effective for morphologically-rich languages (MRLs) that exhibit high type-to-token ratios. In this work, we present a large-scale LM study on 50 typologically diverse languages covering a wide variety of morphological systems, and offer new LM benchmarks to the community, while considering subword-level information. The main technical contribution of our work is a novel method for injecting subword-level information into semantic word vectors, integrated into the neural language modeling training, to facilitate word-level prediction. We conduct experiments in the LM setting where the number of infrequent words is large, and demonstrate strong perplexity gains across our 50 languages, especially for morphologically-rich languages. Our code and data sets are publicly available.",1,1,1,0,0,0,p,p,1,1,i,l,"amh,ara,bul,cat,ces,dan,deu,ell,eng,est,eus,fas,fil,fin,fra,heb,hin,hrv,hun,ind,ita,jav,jpn,kan,kat,khm,kor,lav,lit,mng,mya,nan,nld,nob,pol,por,ron,rus,slk,slv,spa,srp,swe,tam,tha,tur,ukr,vie,zho,zsm","amh,ara,bul,cat,ces,dan,deu,ell,eng,est,eus,fas,fil,fin,fra,heb,hin,hrv,hun,ind,ita,jav,jpn,kan,kat,khm,kor,lav,lit,mon,msa,mya,nan,nld,nor,pol,por,ron,rus,slk,slv,spa,srp,swe,tam,tha,tur,ukr,vie,zho","amh,ara,bul,cat,ces,dan,deu,ell,eng,est,eus,fas,fil,fin,fra,heb,hin,hrv,hun,ind,ita,jav,jpn,kan,kat,khm,kor,lav,lit,mng,mya,nan,nld,nob,pol,por,ron,rus,slk,slv,spa,srp,swe,tam,tha,tur,ukr,vie,zho,zsm","amh,arb,bul,cat,ces,dan,deu,ell,eng,ekk,eus,pes,tgl,fin,fra,heb,hin,hrv,hun,ind,ita,jav,jpn,kan,kat,khm,kor,lav,lit,mng,mya,nan,nld,nor,pol,por,ron,rus,slk,slv,spa,srp,swe,tam,tha,tur,ukr,vie,cmn,zsm",50,0.632058094357077,1,2,178,17,0.912820512820513,1
2020.acl-main.112,Learning and Evaluating Emotion Lexicons for 91 Languages,2020-01-01,https://aclanthology.org/2020.acl-main.112/,acl,,"Emotion lexicons describe the affective meaning of words and thus constitute a centerpiece for advanced sentiment and emotion analysis. Yet, manually curated lexicons are only available for a handful of languages, leaving most languages of the world without such a precious resource for downstream applications. Even worse, their coverage is often limited both in terms of the lexical units they contain and the emotional variables they feature. In order to break this bottleneck, we here introduce a methodology for creating almost arbitrarily large emotion lexicons for any target language. Our approach requires nothing but a source language emotion lexicon, a bilingual word translation model, and a target language embedding model. Fulfilling these requirements for 91 languages, we are able to generate representationally rich high-coverage lexicons comprising eight emotional variables with more than 100k lexical entries each. We evaluated the automatically generated lexicons against human judgment from 26 datasets, spanning 12 typologically diverse languages, and found that our approach produces results in line with state-of-the-art monolingual approaches to lexicon creation and even surpasses human reliability for some languages and variables. Code and data are available at https://github.com/JULIELab/MEmoLon archived under DOI 10.5281/zenodo.3779901.",1,1,1,1,1,0,p,b,0,0,n,n,"deu,ell,eng,hrv,ind,ita,nld,pol,por,spa,tur,zho","deu,ell,eng,hrv,ind,ita,nld,pol,por,spa,tur,zho","deu,ell,eng,hrv,ind,ita,nld,pol,por,spa,tur,zho","deu,ell,eng,hrv,ind,ita,nld,pol,por,spa,tur,cmn",12,0.581354545454546,0,0,141,54,0.723076923076923,0
2020.acl-main.420,Information-Theoretic Probing for Linguistic Structure,2020-01-01,https://aclanthology.org/2020.acl-main.420/,acl,,"The success of neural networks on a diverse set of NLP tasks has led researchers to question how much these networks actually “know” about natural language. Probes are a natural way of assessing this. When probing, a researcher chooses a linguistic task and trains a supervised model to predict annotations in that linguistic task from the network’s learned representations. If the probe does well, the researcher may conclude that the representations encode knowledge related to the task. A commonly held belief is that using simpler models as probes is better; the logic is that simpler models will identify linguistic structure, but not learn the task itself. We propose an information-theoretic operationalization of probing as estimating mutual information that contradicts this received wisdom: one should always select the highest performing probe one can, even if it is more complex, since it will result in a tighter estimate, and thus reveal more of the linguistic information inherent in the representation. The experimental portion of our paper focuses on empirically estimating the mutual information between a linguistic property and BERT, comparing these estimates to several baselines. We evaluate on a set of ten typologically diverse languages often underrepresented in NLP research—plus English—totalling eleven languages. Our implementation is available in https://github.com/rycolab/info-theoretic-probing.",1,1,1,0,0,0,p,p,0,0,n,n,"ces,eng,eus,fin,ind,kor,mar,tam,tel,tur,urd","ces,eng,eus,fin,ind,kor,mar,tam,tel,tur,urd","ces,eng,eus,fin,ind,kor,mar,tam,tel,tur,urd","ces,eng,eus,fin,ind,kor,mar,tam,tel,tur,urd",11,0.626516363636364,0,0,138,57,0.707692307692308,0
2020.acl-main.596,Modeling Morphological Typology for Unsupervised Learning of Language Morphology,2020-01-01,https://aclanthology.org/2020.acl-main.596/,acl,,"This paper describes a language-independent model for fully unsupervised morphological analysis that exploits a universal framework leveraging morphological typology. By modeling morphological processes including suffixation, prefixation, infixation, and full and partial reduplication with constrained stem change rules, our system effectively constrains the search space and offers a wide coverage in terms of morphological typology. The system is tested on nine typologically and genetically diverse languages, and shows superior performance over leading systems. We also investigate the effect of an oracle that provides only a handful of bits per language to signal morphological type.",1,1,1,0,0,0,p,p,1,1,f,l,"aka,hin,hun,ind,rus,spa,swa,tag,tam","aka,hin,hun,ind,rus,spa,swa,tag,tam","aka,hin,hun,ind,rus,spa,swa,tag,tam","aka,hin,hun,ind,rus,spa,swh,tag,tam",9,0.654364285714286,0,1,136,59,0.697435897435897,0
2020.acl-main.598,Unsupervised Morphological Paradigm Completion,2020-01-01,https://aclanthology.org/2020.acl-main.598/,acl,,"We propose the task of unsupervised morphological paradigm completion. Given only raw text and a lemma list, the task consists of generating the morphological paradigms, i.e., all inflected forms, of the lemmas. From a natural language processing (NLP) perspective, this is a challenging unsupervised task, and high-performing systems have the potential to improve tools for low-resource languages or to assist linguistic annotators. From a cognitive science perspective, this can shed light on how children acquire morphological knowledge. We further introduce a system for the task, which generates morphological paradigms via the following steps: (i) EDIT TREE retrieval, (ii) additional lemma retrieval, (iii) paradigm size discovery, and (iv) inflection generation. We perform an evaluation on 14 typologically diverse languages. Our system outperforms trivial baselines with ease and, for some languages, even obtains a higher accuracy than minimally supervised systems.",1,1,1,0,0,0,p,p,0,1,f,f,"bul,deu,eng,eus,fas,fin,kan,mlt,nav,por,rus,spa,swe,tur","bul,deu,eng,eus,fas,fin,kan,mlt,nav,por,rus,spa,swe,tur","bul,deu,eng,eus,fas,fin,kan,mlt,nav,por,rus,spa,swe,tur","bul,deu,eng,eus,pes,fin,kan,mlt,nav,por,rus,spa,swe,tur",14,0.626538461538462,0,0,155,40,0.794871794871795,0
2022.fieldmatters-1.8,"How to encode arbitrarily complex morphology in word embeddings, no corpus needed",2022-01-01,https://aclanthology.org/2022.fieldmatters-1.8/,fieldmatters,,"In this paper, we present a straightforward technique for constructing interpretable word embeddings from morphologically analyzed examples (such as interlinear glosses) for all of the world’s languages. Currently, fewer than 300-400 languages out of approximately 7000 have have more than a trivial amount of digitized texts; of those, between 100-200 languages (most in the Indo-European language family) have enough text data for BERT embeddings of reasonable quality to be trained. The word embeddings in this paper are explicitly designed to be both linguistically interpretable and fully capable of handling the broad variety found in the world’s diverse set of 7000 languages, regardless of corpus size or morphological characteristics. We demonstrate the applicability of our representation through examples drawn from a typologically diverse set of languages whose morphology includes prefixes, suffixes, infixes, circumfixes, templatic morphemes, derivational morphemes, inflectional morphemes, and reduplication.",1,1,1,0,0,0,p,p,1,1,l,l,"cat,ckt,eng,gug,mlt,ypk,zsm","cat,ckt,eng,grn,mlt,ypk,zsm","cat,ckt,eng,gug,mlt,ypk,zsm","cat,ckt,eng,gug,mlt,ypk,zsm",7,0.800793333333333,1,0,130,65,0.666666666666667,1
2021.sigmorphon-1.25,SIGMORPHON 2021 Shared Task on Morphological Reinflection: Generalization Across Languages,2021-01-01,https://aclanthology.org/2021.sigmorphon-1.25/,sigmorphon,,"This year’s iteration of the SIGMORPHON Shared Task on morphological reinflection focuses on typological diversity and cross-lingual variation of morphosyntactic features. In terms of the task, we enrich UniMorph with new data for 32 languages from 13 language families, with most of them being under-resourced: Kunwinjku, Classical Syriac, Arabic (Modern Standard, Egyptian, Gulf), Hebrew, Amharic, Aymara, Magahi, Braj, Kurdish (Central, Northern, Southern), Polish, Karelian, Livvi, Ludic, Veps, Võro, Evenki, Xibe, Tuvan, Sakha, Turkish, Indonesian, Kodi, Seneca, Asháninka, Yanesha, Chukchi, Itelmen, Eibela. We evaluate six systems on the new data and conduct an extensive error analysis of the systems’ predictions. Transformer-based models generally demonstrate superior performance on the majority of languages, achieving >90% accuracy on 65% of them. The languages on which systems yielded low accuracy are mainly under-resourced, with a limited amount of data. Most errors made by the systems are due to allomorphy, honorificity, and form variation. In addition, we observe that systems especially struggle to inflect multiword lemmas. The systems also produce misspelled forms or end up in repetitive loops (e.g., RNN-based models). Finally, we report a large drop in systems’ performance on previously unseen lemmas.",1,1,1,0,0,0,p,p,1,1,l,l,,"ail,ame,amh,ara,arz,atb,aym,bra,bul,ces,ckb,ckt,cni,deu,evn,gup,heb,ind,itl,kmr,kod,krl,lud,mag,nld,olo,pol,por,rus,sah,sdh,see,sjo,spa,syc,tur,tyv,vep,vro","ail,ame,amh,ara,arz,atb,aym,bra,bul,ces,ckb,ckt,cni,deu,evn,gup,heb,ind,itl,kmr,kod,krl,lud,mag,nld,olo,pol,por,rus,sah,sdh,see,sjo,spa,syc,tur,tyv,vep,vro","ail,ame,amh,arb,arz,atb,ayr,bra,bul,ces,ckb,ckt,cpx,deu,evn,gup,heb,ind,itl,kmr,kod,krl,lud,mag,nld,olo,pol,por,rus,sah,sdh,see,sjo,spa,syc,tur,tyv,vep,vro",39,0.688281481481481,0,12,179,16,0.917948717948718,0
2020.coling-main.423,Manual Clustering and Spatial Arrangement of Verbs for Multilingual Evaluation and Typology Analysis,2020-01-01,https://aclanthology.org/2020.coling-main.423/,coling,,"We present the first evaluation of the applicability of a spatial arrangement method (SpAM) to a typologically diverse language sample, and its potential to produce semantic evaluation resources to support multilingual NLP, with a focus on verb semantics. We demonstrate SpAM’s utility in allowing for quick bottom-up creation of large-scale evaluation datasets that balance cross-lingual alignment with language specificity. Starting from a shared sample of 825 English verbs, translated into Chinese, Japanese, Finnish, Polish, and Italian, we apply a two-phase annotation process which produces (i) semantic verb classes and (ii) fine-grained similarity scores for nearly 130 thousand verb pairs. We use the two types of verb data to (a) examine cross-lingual similarities and variation, and (b) evaluate the capacity of static and contextualised representation models to accurately reflect verb semantics, contrasting the performance of large language specific pretraining models with their multilingual equivalent on semantic clustering and lexical similarity, across different domains of verb meaning. We release the data from both phases as a large-scale multilingual resource, comprising 85 verb classes and nearly 130k pairwise similarity scores, offering a wealth of possibilities for further evaluation and research on multilingual verb semantics.",1,1,1,1,1,0,b,p,0,1,f,f,"cmn,fin,ita,jpn,pol","eng,fin,ita,jpn,pol,zho","cmn,fin,ita,jpn,pol","cmn,fin,ita,jpn,pol",5,0.5834,0,0,137,58,0.702564102564103,0
2020.coling-main.559,XHate-999: Analyzing and Detecting Abusive Language Across Domains and Languages,2020-01-01,https://aclanthology.org/2020.coling-main.559/,coling,,"We present XHate-999, a multi-domain and multilingual evaluation data set for abusive language detection. By aligning test instances across six typologically diverse languages, XHate-999 for the first time allows for disentanglement of the domain transfer and language transfer effects in abusive language detection. We conduct a series of domain- and language-transfer experiments with state-of-the-art monolingual and multilingual transformer models, setting strong baseline results and profiling XHate-999 as a comprehensive evaluation resource for abusive language detection. Finally, we show that domain- and language-adaption, via intermediate masked language modeling on abusive corpora in the target language, can lead to substantially improved abusive language detection in the target language in the zero-shot transfer setups.",1,1,1,1,1,1,b,b,,0,i,n,"deu,hrv,rus,sqi,tur","deu,eng,hrv,rus,sqi,tur","deu,eng,hrv,rus,sqi,tur","deu,eng,hrv,rus,sqi,tur",6,0.64014,0,0,95,100,0.487179487179487,0
S17-1003,Decoding Sentiment from Distributed Representations of Sentences,2017-01-01,https://aclanthology.org/S17-1003/,starsem,,"Distributed representations of sentences have been developed recently to represent their meaning as real-valued vectors. However, it is not clear how much information such representations retain about the polarity of sentences. To study this question, we decode sentiment from unsupervised sentence representations learned with different architectures (sensitive to the order of words, the order of sentences, or none) in 9 typologically diverse languages. Sentiment results from the (recursive) composition of lexical items and grammatical strategies such as negation and concession. The results are manifold: we show that there is no ‘one-size-fits-all’ representation architecture outperforming the others across the board. Rather, the top-ranking architectures depend on the language at hand. Moreover, we find that in several cases the additive composition model based on skip-gram word vectors may surpass supervised state-of-art architectures such as bi-directional LSTMs. Finally, we provide a possible explanation of the observed variation based on the type of negative constructions in each language.",1,1,1,0,0,0,p,p,0,0,n,n,"ara,eng,fra,ita,nld,rus,spa,tur,zho","ara,eng,fra,ita,nld,rus,spa,zho","ara,eng,fra,ita,nld,rus,spa,tur,zho","arb,eng,fra,ita,nld,rus,spa,tur,cmn",9,0.586452777777778,0,0,145,50,0.743589743589744,0
2021.emnlp-main.802,XTREME-R: Towards More Challenging and Nuanced Multilingual Evaluation,2021-01-01,https://aclanthology.org/2021.emnlp-main.802/,emnlp,,"Machine learning has brought striking advances in multilingual natural language processing capabilities over the past year. For example, the latest techniques have improved the state-of-the-art performance on the XTREME multilingual benchmark by more than 13 points. While a sizeable gap to human-level performance remains, improvements have been easier to achieve in some tasks than in others. This paper analyzes the current state of cross-lingual transfer learning and summarizes some lessons learned. In order to catalyze meaningful progress, we extend XTREME to XTREME-R, which consists of an improved set of ten natural language understanding tasks, including challenging language-agnostic retrieval tasks, and covers 50 typologically diverse languages. In addition, we provide a massively multilingual diagnostic suite and fine-grained multi-dataset evaluation capabilities through an interactive public leaderboard to gain a better understanding of such models.",1,1,1,1,1,1,b,d,0,1,i,f,"afr,ara,aze,ben,bul,deu,ell,eng,est,eus,fas,fil,fin,fra,guj,hat,heb,hin,hun,ind,ita,jav,jpn,kat,kaz,kor,lit,mal,mar,msa,mya,nld,pan,pol,por,que,rus,spa,swa,tam,tel,tha,tur,ukr,urd,vie,wol,yor,zho","afr,ara,aze,ben,bul,deu,ell,eng,est,eus,fas,fil,fin,fra,guj,hat,heb,hin,hun,ind,ita,jav,jpn,kat,kaz,kor,lit,mal,mar,msa,mya,nld,pan,pol,por,que,ron,rus,spa,swa,tam,tel,tha,tur,ukr,urd,vie,wol,yor,zho","afr,ara,aze,ben,bul,deu,ell,eng,est,eus,fas,fil,fin,fra,guj,hat,heb,hin,hun,ind,ita,jav,jpn,kat,kaz,kor,lit,mal,mar,msa,mya,nld,pan,pol,por,que,ron,rus,spa,swa,tam,tel,tha,tur,ukr,urd,vie,wol,yor,zho","afr,arb,azj,ben,bul,deu,ell,eng,ekk,eus,pes,tgl,fin,fra,guj,hat,heb,hin,hun,ind,ita,jav,jpn,kat,kaz,kor,lit,mal,mar,zsm,mya,nld,pan,pol,por,que,ron,rus,spa,swh,tam,tel,tha,tur,ukr,urd,vie,wol,yor,cmn",50,0.655107482993197,0,1,180,15,0.923076923076923,1
2021.emnlp-main.818,Visually Grounded Reasoning across Languages and Cultures,2021-01-01,https://aclanthology.org/2021.emnlp-main.818/,emnlp,,"The design of widespread vision-and-language datasets and pre-trained encoders directly adopts, or draws inspiration from, the concepts and images of ImageNet. While one can hardly overestimate how much this benchmark contributed to progress in computer vision, it is mostly derived from lexical databases and image queries in English, resulting in source material with a North American or Western European bias. Therefore, we devise a new protocol to construct an ImageNet-style hierarchy representative of more languages and cultures. In particular, we let the selection of both concepts and images be entirely driven by native speakers, rather than scraping them automatically. Specifically, we focus on a typologically diverse set of languages, namely, Indonesian, Mandarin Chinese, Swahili, Tamil, and Turkish. On top of the concepts and images obtained through this new protocol, we create a multilingual dataset for Multicultural Reasoning over Vision and Language (MaRVL) by eliciting statements from native speaker annotators about pairs of images. The task consists of discriminating whether each grounded statement is true or false. We establish a series of baselines using state-of-the-art models and find that their cross-lingual transfer performance lags dramatically behind supervised performance in English. These results invite us to reassess the robustness and accuracy of current state-of-the-art models beyond a narrow domain, but also open up new exciting challenges for the development of truly multilingual and multicultural systems.",1,1,1,1,1,1,b,d,0,0,i,n,"cmn,ind,swa,tam,tur","ind,swa,tam,tur,zho","ind,swa,tam,tur,zho","ind,swh,tam,tur,cmn",5,0.69058,0,0,110,85,0.564102564102564,0
2021.mrl-1.12,Mr. TyDi: A Multi-lingual Benchmark for Dense Retrieval,2021-01-01,https://aclanthology.org/2021.mrl-1.12/,mrl,,"We present Mr. TyDi, a multi-lingual benchmark dataset for mono-lingual retrieval in eleven typologically diverse languages, designed to evaluate ranking with learned dense representations. The goal of this resource is to spur research in dense retrieval techniques in non-English languages, motivated by recent observations that existing techniques for representation learning perform poorly when applied to out-of-distribution data. As a starting point, we provide zero-shot baselines for this new dataset based on a multi-lingual adaptation of DPR that we call “mDPR”. Experiments show that although the effectiveness of mDPR is much lower than BM25, dense representations nevertheless appear to provide valuable relevance signals, improving BM25 results in sparse–dense hybrids. In addition to analyses of our results, we also discuss future challenges and present a research agenda in multi-lingual dense retrieval. Mr. TyDi can be downloaded at https://github.com/castorini/mr.tydi.",1,1,1,1,1,1,b,d,0,0,n,n,"ara,ben,eng,fin,ind,jpn,kor,rus,swa,tel,tha","ara,ben,eng,fin,ind,jpn,kor,rus,swa,tel,tha","ara,ben,eng,fin,ind,jpn,kor,rus,swa,tel,tha","arb,ben,eng,fin,ind,jpn,kor,rus,swh,tel,tha",11,0.666190909090909,0,0,149,46,0.764102564102564,0
